10 13
34 69 29293
35 36 12757
35 38 31413
35 39 19619
35 40 8272
35 41 20209
35 42 30275
35 43 18961
35 44 15740
35 45 19384
35 47 4575
35 48 11718
35 49 284
35 50 27865
35 51 27785
35 52 22648
35 53 7316
35 54 7506
35 55 4938
35 56 20910
35 57 4693
35 59 17584
35 60 23104
35 61 30844
35 63 6956
35 64 8809
35 65 19790
35 66 31390
35 67 3379
35 68 28244
36 37 17378
36 38 23803
36 39 10099
36 40 7230
36 41 3500
36 42 6063
36 43 11322
36 44 5448
36 46 8668
36 47 1367
36 48 3247
36 50 26523
36 51 4004
36 53 23353
36 54 1062
36 56 3485
36 57 8515
36 58 20498
36 60 22944
36 61 5117
36 62 9096
36 63 18641
36 64 11510
36 65 21706
36 66 13813
36 67 8913
36 68 17481
36 69 31691
37 38 1507
37 39 1597
37 40 24573
37 41 25055
37 42 19147
37 43 20392
37 44 19869
37 45 7707
37 47 15349
37 48 32336
37 50 11993
37 51 2581
37 53 26368
37 54 17607
37 55 15196
37 56 10171
37 58 32032
37 59 20586
37 60 27119
37 61 8769
37 62 14389
37 63 2256
37 64 16945
37 66 20921
37 67 27948
37 68 12983
37 69 6521
38 39 4007
38 40 27806
38 41 8738
38 42 5075
38 43 12806
38 44 15737
38 45 13777
38 46 5706
38 47 28500
38 48 1321
38 49 10966
38 50 24857
38 52 6867
38 53 32377
38 54 24938
38 55 24829
38 56 2466
38 57 24844
38 58 2763
38 59 11073
38 60 30448
38 61 22238
38 62 29854
38 63 743
38 64 13843
38 66 1388
38 67 3715
38 68 23907
38 69 13098
39 40 26251
39 41 30379
39 42 25951
39 44 32642
39 45 31451
39 46 637
39 47 19502
39 48 6793
39 49 9969
39 50 8405
39 51 27974
39 52 8958
39 53 22393
39 54 22043
39 55 4481
39 56 31915
39 58 28663
39 59 1725
39 61 24818
39 62 22158
39 64 28533
39 65 14329
39 66 5855
39 68 27892
39 69 3899
40 41 27796
40 42 14736
40 43 27426
40 44 3333
40 45 9979
40 46 21037
40 47 17541
40 48 30691
40 49 10435
40 50 2465
40 51 11161
40 52 18463
40 53 2203
40 54 15047
40 55 9309
40 56 30113
40 57 12835
40 58 15079
40 59 18011
40 61 24431
40 62 1492
40 63 8489
40 64 5056
40 65 4763
40 66 21582
40 67 29068
40 68 27234
40 69 24124
41 42 13377
41 43 30694
41 44 21510
41 45 30533
41 46 5069
41 47 26608
41 48 25348
41 49 30868
41 50 14798
41 51 8983
41 52 4345
41 53 11705
41 54 12011
41 55 7013
41 57 18562
41 58 105
41 59 17230
41 60 9458
41 61 16729
41 62 8339
41 63 26823
41 64 13913
41 65 28026
41 66 3333
41 67 31493
41 68 27080
41 69 7530
42 43 25072
42 44 15793
42 46 30425
42 47 9241
42 50 215
42 51 278
42 54 11356
42 55 930
42 56 736
42 57 23805
42 59 14504
42 61 24745
42 64 20767
42 65 21301
42 66 12606
42 67 18466
42 68 10768
42 69 13209
43 45 19292
43 46 27485
43 47 2085
43 48 11480
43 49 3451
43 50 443
43 51 3713
43 52 29988
43 53 14357
43 54 32687
43 55 17841
43 57 27168
43 58 20287
43 59 15443
43 60 29773
43 61 10715
43 62 5328
43 63 17427
43 64 28042
43 65 1225
43 66 25915
43 67 6768
43 69 15709
44 46 1381
44 47 20740
44 48 32328
44 49 25993
44 50 11986
44 51 4087
44 52 14348
44 53 27210
44 54 27362
44 55 7217
44 56 19388
44 57 28309
44 59 17694
44 60 17482
44 61 25110
44 62 24681
44 63 13677
44 64 23338
44 65 11380
44 67 31308
44 68 10652
44 69 1918
45 46 5621
45 49 5517
45 50 14781
45 51 8254
45 52 25128
45 54 19503
45 55 28002
45 56 11678
45 57 27910
45 58 25956
45 59 25779
45 60 26548
45 61 19873
45 62 27364
45 64 19909
45 65 10854
45 66 14840
45 68 29655
45 69 25247
46 47 12963
46 48 30307
46 49 24919
46 51 29770
46 52 27501
46 53 18799
46 54 13462
46 55 22064
46 56 23004
46 57 3892
46 58 30541
46 60 13230
46 61 27900
46 62 13770
46 63 4256
46 64 13105
46 65 13990
46 66 9289
46 67 12954
46 68 16151
46 69 22912
47 48 22486
47 49 2129
47 50 24913
47 51 12842
47 52 14981
47 53 32351
47 55 20634
47 56 4330
47 57 29071
47 58 3713
47 59 10948
47 61 23905
47 63 23984
47 64 8941
47 65 10734
47 66 12948
47 67 9873
47 68 8178
47 69 22724
48 49 19080
48 50 26691
48 51 16107
48 52 1221
48 54 22528
48 55 13887
48 56 4940
48 57 18288
48 58 15077
48 60 19750
48 61 17245
48 62 3843
48 63 17436
48 64 31578
48 65 20305
48 66 19712
48 67 16546
48 68 5924
48 69 27682
49 50 28521
49 51 12186
49 53 11192
49 54 23049
49 55 8087
49 56 31566
49 58 9871
49 59 9086
49 60 17466
49 61 6347
49 62 28432
49 64 10239
49 65 20942
49 66 6192
49 67 22295
49 69 31191
50 51 29649
50 52 28407
50 53 23723
50 54 24915
50 55 2689
50 56 28528
50 57 23117
50 58 31473
50 59 32732
50 60 742
50 61 14623
50 62 15001
50 63 6818
50 65 21911
50 66 24772
50 67 2086
50 69 17628
51 52 6310
51 53 6800
51 54 21688
51 55 6875
51 58 9523
51 59 26938
51 61 940
51 62 17542
51 63 27703
51 64 19000
51 65 9946
51 67 24475
51 68 332
51 69 28406
52 53 4816
52 54 12682
52 58 24246
52 59 24157
52 60 21369
52 61 16513
52 62 26250
52 63 28631
52 64 2772
52 65 4960
52 67 30486
52 68 17087
52 69 3522
53 55 25234
53 57 2329
53 58 7051
53 60 4249
53 61 10461
53 62 32333
53 63 5637
53 64 13718
53 65 260
53 66 25087
53 67 29494
53 68 26481
53 69 28799
54 55 23615
54 56 285
54 57 4106
54 58 22673
54 59 31024
54 60 19578
54 61 5854
54 62 16103
54 63 29292
54 64 29001
54 65 4576
54 66 23689
54 67 5446
54 68 18721
55 56 21063
55 57 17315
55 58 11752
55 59 24537
55 60 4071
55 62 30926
55 63 2360
55 64 17888
55 65 22354
55 66 19592
55 67 657
55 68 3431
55 69 21929
56 57 2418
56 58 25241
56 59 31721
56 61 22595
56 62 1429
56 63 30657
56 64 21795
56 65 8875
56 66 8803
56 67 3442
56 68 5286
56 69 16984
57 58 15894
57 59 23873
57 60 29203
57 61 11130
57 62 22428
57 63 17259
57 64 31097
57 65 30725
57 66 4279
57 67 17776
57 68 1532
57 69 10670
58 59 22730
58 60 2343
58 61 8711
58 62 19890
58 64 592
58 65 2939
58 66 16707
58 67 27415
58 68 26179
58 69 6362
59 60 13381
59 61 24600
59 62 614
59 63 29664
59 64 14342
59 66 22008
59 67 3835
59 68 5246
59 69 17525
60 61 8348
60 62 23086
60 63 31430
60 65 3569
60 66 12963
60 67 21808
60 68 23168
60 69 17673
61 62 24541
61 64 8444
61 65 27051
61 66 26532
61 67 6581
61 68 5133
61 69 19468
62 63 19908
62 65 5096
62 67 16849
62 68 24814
62 69 15874
63 65 7624
63 66 10537
63 67 21428
63 69 24605
64 65 20541
64 66 11476
64 67 30955
64 68 29505
64 69 5469
65 66 14650
65 67 10122
65 68 29881
65 69 28844
66 67 17783
66 68 19001
66 69 5488
67 68 21667
67 69 22345
68 69 28133
86215981 206618663
70 2101
1 2 4947
1 4 28160
1 5 29844
1 6 22910
1 7 3240
1 8 11405
1 9 10307
1 10 23791
1 11 25153
1 12 6154
1 15 7180
1 16 17066
1 17 6547
1 18 3236
1 19 19587
1 20 31670
1 21 4266
1 22 5879
1 23 4828
1 24 6172
1 25 217
1 26 21989
1 27 21306
1 28 21589
1 29 5631
1 30 27295
1 32 27680
1 33 13625
1 34 2840
1 35 8291
1 36 15383
1 37 32505
1 38 6759
1 40 18531
1 41 13546
1 42 28401
1 43 18442
1 44 25664
1 45 535
1 46 1548
1 47 14443
1 48 4630
1 49 4923
1 50 11572
1 51 28416
1 52 3968
1 53 28832
1 54 3645
1 55 6116
1 56 12863
1 57 7714
1 58 9763
1 60 29606
1 61 8711
1 62 8049
1 63 13056
1 64 10931
1 65 5763
1 66 7934
1 67 7945
1 68 27323
1 70 7910
2 4 23398
2 5 19299
2 6 22655
2 7 29488
2 8 19185
2 10 19990
2 11 29407
2 12 15068
2 13 27957
2 14 1057
2 15 2551
2 16 23993
2 17 6474
2 18 4366
2 19 13254
2 21 20718
2 22 30892
2 23 6475
2 24 15732
2 25 530
2 26 11480
2 28 30029
2 29 22526
2 30 10336
2 31 11249
2 32 26125
2 35 15176
2 36 2226
2 37 17580
2 38 26554
2 39 30586
2 40 14937
2 41 11588
2 42 30743
2 43 10248
2 44 7556
2 45 25198
2 46 2484
2 48 22036
2 49 57
2 50 30749
2 51 12648
2 52 11459
2 53 16674
2 55 6058
2 56 9254
2 57 14584
2 58 25564
2 62 12916
2 63 22230
2 64 21661
2 65 6813
2 66 6899
2 67 27638
2 68 25241
2 69 11768
2 70 27025
3 5 28842
3 6 12799
3 7 20079
3 8 6224
3 9 8990
3 10 16220
3 12 2499
3 14 31409
3 15 4476
3 16 30126
3 17 12950
3 18 28575
3 20 16165
3 21 4586
3 22 10752
3 23 16424
3 24 23812
3 25 16891
3 26 20629
3 28 18849
3 30 18044
3 31 9980
3 32 5768
3 33 21307
3 34 14521
3 35 15024
3 36 8630
3 37 17402
3 38 18856
3 39 3066
3 40 19418
3 42 29317
3 43 30285
3 44 22989
3 45 24033
3 47 14554
3 49 30473
3 50 19840
3 51 21075
3 53 13960
3 54 24100
3 55 17144
3 56 1131
3 57 9277
3 58 1814
3 60 5449
3 62 11853
3 64 29925
3 65 32004
3 66 26580
3 67 23773
3 68 7078
3 70 5203
4 5 5413
4 6 3189
4 7 16284
4 8 13158
4 9 28911
4 10 11343
4 12 22525
4 13 21731
4 14 15807
4 15 8449
4 16 21852
4 17 17152
4 18 17717
4 20 1929
4 22 29952
4 23 16830
4 24 16370
4 25 2429
4 28 25739
4 29 9338
4 30 25707
4 31 25233
4 32 31713
4 33 8195
4 35 20901
4 36 4832
4 37 20672
4 38 11612
4 39 23053
4 40 21734
4 41 8670
4 42 2660
4 43 13498
4 44 26316
4 45 987
4 46 11767
4 47 745
4 48 21933
4 49 29733
4 50 20902
4 51 11506
4 52 8877
4 53 25423
4 54 7528
4 55 17231
4 56 20243
4 57 7348
4 58 26434
4 59 13440
4 60 4085
4 61 6682
4 62 16247
4 63 20559
4 64 28662
4 65 23434
4 66 14972
4 67 665
4 68 6213
4 69 26801
4 70 3667
5 6 7036
5 7 9695
5 8 30978
5 9 15661
5 10 24996
5 11 32547
5 12 4656
5 13 13907
5 14 7156
5 15 3547
5 16 26398
5 17 13296
5 18 27082
5 19 19638
5 20 19049
5 21 30838
5 24 1241
5 25 7390
5 27 21942
5 28 8789
5 29 9273
5 30 12637
5 31 16503
5 32 8388
5 33 5051
5 34 14836
5 35 11014
5 36 30313
5 38 30419
5 39 26154
5 40 15684
5 41 2712
5 42 5750
5 43 25804
5 44 6090
5 45 18921
5 46 23805
5 47 17939
5 48 1486
5 49 20868
5 50 3496
5 51 4371
5 52 31183
5 53 7961
5 54 27510
5 55 20238
5 56 30190
5 58 3262
5 60 17894
5 61 2242
5 63 17810
5 64 21617
5 65 7136
5 66 27875
5 68 17704
5 69 7086
5 70 12830
6 7 14334
6 8 14032
6 9 17052
6 10 23904
6 11 4654
6 12 12697
6 13 15134
6 15 32594
6 16 287
6 17 27890
6 18 31809
6 19 16872
6 20 29101
6 21 12654
6 22 9055
6 23 17706
6 24 22024
6 25 25623
6 26 19659
6 27 9243
6 28 3452
6 29 7937
6 30 9875
6 31 18698
6 32 3053
6 33 26260
6 34 30218
6 35 3621
6 36 16195
6 37 25901
6 38 26101
6 39 4083
6 40 30212
6 41 24890
6 43 11754
6 44 15422
6 45 6958
6 47 30966
6 48 31957
6 51 11425
6 52 24789
6 53 26627
6 54 31709
6 55 3487
6 56 1689
6 58 24351
6 59 12269
6 61 18779
6 62 20061
6 64 24212
6 65 21071
6 66 2619
6 67 25305
6 68 23015
7 8 20254
7 9 25773
7 10 12919
7 11 7173
7 12 7415
7 13 8852
7 14 4139
7 15 30413
7 16 19118
7 17 11168
7 19 21737
7 20 25800
7 21 2783
7 22 25344
7 24 1668
7 25 8950
7 26 6548
7 28 21001
7 29 4437
7 30 13266
7 31 5116
7 32 10164
7 33 22209
7 35 25756
7 37 16558
7 38 1519
7 40 25767
7 41 8491
7 42 21853
7 43 30684
7 44 31900
7 45 2663
7 46 30278
7 47 17957
7 49 25795
7 51 14011
7 52 26362
7 53 14500
7 54 1929
7 55 32053
7 56 7475
7 57 9472
7 58 6754
7 59 19721
7 60 11462
7 61 14072
7 62 31855
7 63 28701
7 65 5835
7 66 12309
7 68 5592
7 69 2661
7 70 27078
8 9 27632
8 11 26024
8 12 25207
8 14 12359
8 15 13415
8 16 14681
8 18 5492
8 19 9801
8 20 25000
8 21 22520
8 22 22696
8 23 32729
8 24 27338
8 25 30742
8 26 10942
8 27 28961
8 28 10553
8 30 7897
8 31 11197
8 32 4791
8 33 30505
8 35 20052
8 37 23063
8 38 22632
8 39 16435
8 41 5904
8 42 27059
8 43 25617
8 44 14177
8 45 5822
8 46 12254
8 47 14075
8 49 15079
8 50 9114
8 51 19944
8 52 7469
8 53 847
8 54 25393
8 55 15515
8 56 22550
8 58 18958
8 59 15007
8 60 3740
8 61 26838
8 62 4884
8 63 4620
8 64 29743
8 65 6896
8 66 24858
8 68 17915
8 69 169
8 70 20494
9 10 22363
9 11 21067
9 12 11710
9 13 29201
9 14 6301
9 15 10614
9 16 9090
9 17 10441
9 18 12903
9 19 8067
9 20 29707
9 21 24427
9 22 10306
9 23 4761
9 24 32371
9 25 32440
9 27 7636
9 29 18143
9 30 26788
9 31 14091
9 32 8643
9 33 26286
9 34 14507
9 35 21254
9 36 23908
9 37 28750
9 38 20090
9 39 14023
9 40 5275
9 41 6210
9 42 1488
9 43 22404
9 44 26394
9 45 5466
9 47 10146
9 48 9968
9 49 10337
9 50 15784
9 51 15518
9 54 16973
9 55 3711
9 56 7086
9 57 12410
9 58 9898
9 59 13054
9 61 17289
9 62 18449
9 63 30523
9 65 28342
9 66 19890
9 67 18431
9 68 5308
9 69 9995
9 70 6324
10 11 18843
10 12 7563
10 13 9893
10 14 26897
10 15 13535
10 16 7667
10 17 32621
10 18 3290
10 19 2671
10 20 20206
10 21 4028
10 22 28981
10 23 3957
10 24 5897
10 25 23873
10 26 18896
10 27 1771
10 28 2540
10 30 4558
10 31 30993
10 32 25704
10 33 7537
10 35 28276
10 36 27585
10 37 13525
10 38 6749
10 39 13081
10 40 5260
10 41 11567
10 42 15806
10 43 12960
10 44 31779
10 45 14481
10 46 7757
10 47 4448
10 48 27000
10 49 18603
10 50 12805
10 51 16892
10 52 28713
10 53 3009
10 54 2880
10 56 13189
10 57 25910
10 58 26897
10 59 29260
10 61 29268
10 62 6167
10 63 22318
10 64 15934
10 65 29672
10 66 3960
10 67 32080
10 68 7836
10 69 22725
10 70 31326
11 12 13721
11 13 29435
11 14 19336
11 15 10414
11 16 23350
11 17 19103
11 19 27031
11 20 546
11 21 17584
11 22 1002
11 23 4094
11 24 12918
11 25 29968
11 26 2086
11 27 1551
11 28 27487
11 29 5879
11 30 17967
11 31 8377
11 32 31969
11 33 14001
11 34 288
11 35 21053
11 36 24426
11 37 15650
11 38 26802
11 39 11448
11 41 5340
11 42 6220
11 43 2178
11 44 16535
11 45 26199
11 47 13501
11 48 12251
11 49 18450
11 50 8082
11 51 272
11 52 15705
11 53 6350
11 54 10135
11 55 32297
11 56 4097
11 57 17806
11 58 6856
11 60 26190
11 62 5999
11 63 21048
11 64 7757
11 65 29135
11 66 12860
11 67 5451
11 68 6831
11 69 28914
11 70 19096
12 13 4008
12 14 17269
12 15 928
12 17 7224
12 19 12350
12 20 23777
12 21 21326
12 22 8345
12 23 14418
12 24 1803
12 25 6124
12 26 23213
12 27 11848
12 28 24788
12 29 3515
12 30 24340
12 31 28299
12 32 28761
12 33 31755
12 34 4316
12 35 27907
12 36 3171
12 37 9522
12 38 28456
12 39 29262
12 40 23443
12 41 17426
12 43 13825
12 44 27368
12 45 11783
12 46 29030
12 47 8251
12 48 12659
12 49 14624
12 50 20817
12 51 24697
12 52 22590
12 54 508
12 55 9150
12 56 29406
12 57 1070
12 58 18970
12 59 13092
12 60 10410
12 62 1531
12 63 10909
12 64 8735
12 65 25234
12 66 29448
12 67 28250
12 68 25385
12 69 10208
12 70 19691
13 14 25933
13 15 11283
13 16 25
13 18 4829
13 19 19530
13 20 31213
13 21 11550
13 23 22617
13 24 3998
13 26 18478
13 27 21856
13 28 31846
13 29 12824
13 31 6565
13 32 4886
13 33 1089
13 34 2029
13 35 14907
13 37 8716
13 38 29672
13 39 1063
13 40 1905
13 41 31755
13 42 26962
13 44 4563
13 46 12837
13 47 19099
13 48 28133
13 49 4332
13 50 19762
13 52 3650
13 53 2534
13 55 26039
13 56 18086
13 57 26687
13 58 30734
13 59 13813
13 60 37
13 61 26484
13 62 23336
13 63 25660
13 64 31326
13 66 12658
13 67 11102
13 70 15156
14 15 15066
14 16 28188
14 17 8729
14 19 18523
14 21 15279
14 23 15102
14 24 15760
14 25 24915
14 26 14129
14 27 17437
14 28 19384
14 30 23830
14 32 6237
14 33 9827
14 34 5670
14 35 21154
14 36 14398
14 38 23779
14 39 18592
14 40 576
14 41 31789
14 42 23170
14 43 7745
14 44 22123
14 45 21356
14 46 7906
14 47 10672
14 48 18087
14 49 7028
14 50 6813
14 51 9629
14 52 1734
14 54 32277
14 55 24150
14 57 15674
14 58 16964
14 59 15387
14 60 10966
14 61 5138
14 62 3178
14 64 28836
14 66 22650
14 70 10662
15 17 13182
15 18 12494
15 19 30124
15 20 14190
15 21 8999
15 23 7191
15 24 32178
15 25 1519
15 26 8041
15 27 12779
15 28 22911
15 29 24841
15 30 14068
15 31 5664
15 32 16180
15 33 7195
15 35 15295
15 36 13430
15 38 958
15 39 11786
15 40 24165
15 41 29166
15 43 27731
15 44 10887
15 45 22246
15 46 23878
15 47 8092
15 48 7781
15 49 23417
15 52 19532
15 53 32002
15 54 27916
15 55 32266
15 56 4477
15 57 26654
15 58 20534
15 59 24766
15 60 27078
15 61 6464
15 62 11219
15 63 16582
15 64 16776
15 65 25117
15 66 28520
15 67 7333
15 68 4615
15 70 28273
16 17 9119
16 18 25020
16 19 25953
16 20 23791
16 21 24167
16 22 23363
16 24 20940
16 25 28388
16 26 11445
16 27 26327
16 28 31344
16 29 31625
16 30 23851
16 31 124
16 32 7183
16 33 5133
16 34 1930
16 35 20366
16 36 26534
16 37 10756
16 38 24011
16 39 30000
16 41 178
16 42 11703
16 43 12962
16 44 24904
16 45 22271
16 46 31360
16 47 5306
16 48 29978
16 49 27736
16 50 31214
16 51 13796
16 52 19540
16 53 8790
16 55 8581
16 56 24759
16 57 12017
16 58 1230
16 59 1082
16 60 32576
16 62 19787
16 63 18645
16 64 14296
16 65 15868
16 66 26745
16 67 24136
16 68 7948
16 69 30940
16 70 16979
17 18 3323
17 20 23202
17 21 1304
17 22 6539
17 23 17184
17 24 11471
17 25 16878
17 27 25286
17 28 10994
17 29 10988
17 30 17870
17 31 15675
17 33 1849
17 34 7479
17 35 32198
17 36 22965
17 37 9093
17 38 25467
17 39 4681
17 41 31025
17 43 30567
17 44 5533
17 45 29171
17 46 8993
17 47 18894
17 48 16774
17 49 3393
17 51 32385
17 52 2736
17 54 25018
17 55 2192
17 56 31958
17 57 17924
17 59 18309
17 61 6009
17 62 13028
17 63 28031
17 64 10709
17 65 28456
17 66 146
17 67 19380
17 68 17452
17 69 22484
17 70 31573
18 19 15783
18 20 24661
18 22 6398
18 23 29057
18 24 31043
18 26 4439
18 27 14863
18 28 15179
18 29 12720
18 30 7409
18 31 2966
18 32 32254
18 33 8572
18 34 16457
18 35 24499
18 36 30482
18 37 12848
18 38 12594
18 40 13311
18 41 18315
18 42 9675
18 43 23639
18 44 18996
18 45 8998
18 46 9658
18 47 18235
18 48 15475
18 49 20404
18 50 8015
18 51 30280
18 52 31894
18 53 7283
18 54 7958
18 55 30085
18 58 14333
18 59 17670
18 60 12063
18 61 20739
18 62 25123
18 63 5772
18 64 5854
18 65 5802
18 66 4805
18 68 38
18 69 7196
18 70 7208
19 20 1039
19 21 12766
19 22 23706
19 23 15580
19 24 20255
19 27 25825
19 28 10078
19 29 3162
19 30 19456
19 31 3220
19 32 16216
19 33 27648
19 34 4845
19 36 31588
19 37 14092
19 39 6682
19 40 11508
19 41 32458
19 44 32076
19 45 31590
19 46 22842
19 47 11682
19 48 5398
19 49 4696
19 51 17402
19 52 226
19 54 9484
19 55 8907
19 56 12999
19 57 27425
19 58 28928
19 59 9869
19 60 31099
19 62 30190
19 63 7095
19 64 9305
19 65 7421
19 66 8335
19 67 15456
19 69 25558
19 70 18755
20 21 8299
20 22 17877
20 23 1663
20 25 16998
20 26 1878
20 28 19555
20 29 126
20 30 18488
20 33 28414
20 34 23234
20 35 6852
20 36 23277
20 37 22405
20 38 21275
20 39 27324
20 40 8082
20 41 19702
20 42 7720
20 44 30185
20 45 10142
20 46 19372
20 47 24641
20 48 22013
20 49 10086
20 52 141
20 53 5391
20 54 5708
20 56 17284
20 57 7945
20 58 27536
20 59 19483
20 60 312
20 61 8258
20 62 11578
20 63 17823
20 64 6431
20 65 31115
20 67 20739
20 68 9230
20 69 15327
20 70 27096
21 22 15108
21 23 5179
21 24 942
21 25 8941
21 26 11018
21 27 16791
21 28 12312
21 29 16274
21 30 15337
21 31 27064
21 32 29587
21 33 26563
21 34 2107
21 35 28177
21 37 5725
21 38 28428
21 39 15899
21 40 2757
21 41 28687
21 42 21743
21 43 27923
21 44 21799
21 45 9855
21 46 23691
21 49 31802
21 50 18791
21 51 9517
21 52 15555
21 53 16308
21 54 3405
21 55 9889
21 56 30715
21 57 6592
21 58 12665
21 60 24469
21 61 24091
21 62 22305
21 63 26059
21 65 32025
21 66 1312
21 67 14708
21 68 13671
21 69 21640
21 70 9061
22 24 21410
22 25 11624
22 26 20883
22 27 2400
22 28 22889
22 29 6664
22 30 1840
22 31 24540
22 32 1171
22 33 4567
22 34 31111
22 35 6454
22 36 23764
22 37 13419
22 39 8815
22 40 28059
22 41 11861
22 42 16453
22 43 16901
22 44 6066
22 45 1353
22 46 6530
22 47 4324
22 49 23694
22 50 7981
22 51 2607
22 52 19993
22 53 24740
22 54 7278
22 55 31813
22 56 29460
22 57 5365
22 58 16218
22 59 18265
22 60 16427
22 62 8486
22 63 7463
22 64 28105
22 65 29995
22 66 16809
22 68 18431
22 69 19368
22 70 12254
23 25 18662
23 26 9039
23 27 23967
23 30 999
23 31 356
23 32 6351
23 33 10448
23 35 12349
23 36 10536
23 38 3297
23 39 23226
23 41 14005
23 42 28959
23 43 22176
23 44 31285
23 45 10599
23 46 26088
23 47 4296
23 48 15105
23 49 1442
23 50 18402
23 51 6156
23 52 25401
23 53 31585
23 54 7017
23 55 31405
23 56 23421
23 57 8957
23 60 16612
23 61 25536
23 62 11075
23 63 28218
23 64 26453
23 65 4428
23 66 7141
23 67 31425
23 68 24234
23 69 9937
23 70 22044
24 25 15030
24 26 4613
24 27 15115
24 28 18783
24 29 3365
24 30 7989
24 31 25489
24 32 2705
24 33 5978
24 34 28954
24 35 30841
24 36 11829
24 37 13146
24 38 23142
24 40 5369
24 41 5076
24 42 7698
24 43 3989
24 44 31526
24 45 26009
24 46 3753
24 47 17998
24 48 1398
24 49 23245
24 50 2137
24 51 24826
24 52 16026
24 53 10172
24 54 19891
24 55 13834
24 56 25354
24 57 23494
24 58 22300
24 59 3723
24 60 32722
24 61 16757
24 62 16618
24 63 78
24 64 5796
24 65 651
24 66 15703
24 67 22874
24 68 18058
24 69 32319
24 70 18722
25 26 10721
25 27 15862
25 28 325
25 29 11377
25 30 19742
25 33 3232
25 34 2582
25 35 26284
25 36 30342
25 37 14589
25 38 23039
25 39 28876
25 40 30909
25 41 1786
25 42 30981
25 43 11895
25 44 27729
25 45 1248
25 46 16392
25 47 6672
25 48 9934
25 49 18599
25 50 10587
25 51 9351
25 52 12449
25 54 6972
25 55 1207
25 56 8610
25 57 29063
25 59 5744
25 60 6022
25 61 10124
25 62 6169
25 63 30305
25 64 31099
25 65 10325
25 66 9379
25 67 9789
25 68 9132
25 69 29655
25 70 27212
26 27 24401
26 28 1502
26 29 12545
26 30 14406
26 31 26042
26 32 12941
26 33 25606
26 34 2900
26 35 26012
26 36 3150
26 38 12840
26 39 23926
26 40 11520
26 43 23266
26 44 4485
26 45 14402
26 47 16460
26 48 25450
26 49 2868
26 50 11886
26 51 13345
26 53 26857
26 54 25144
26 55 31401
26 56 14263
26 57 21856
26 58 9770
26 59 5747
26 60 6744
26 61 1865
26 62 3080
26 63 7771
26 64 18765
26 66 6358
26 67 28668
26 68 21843
26 69 22208
26 70 18864
27 29 23424
27 30 11961
27 32 6793
27 33 11178
27 34 1816
27 35 16304
27 36 28507
27 37 29557
27 38 23217
27 39 31967
27 40 2875
27 41 256
27 43 23988
27 44 21720
27 45 16505
27 46 1648
27 47 4217
27 48 14737
27 50 22452
27 51 8245
27 52 5152
27 53 14075
27 54 8289
27 55 14237
27 56 24166
27 57 8461
27 58 26210
27 59 19197
27 60 5109
27 61 18545
27 62 21755
27 63 25571
27 64 2689
27 65 14296
27 66 7925
27 67 13436
27 68 23296
27 69 30204
27 70 30692
28 29 6878
28 30 1400
28 31 29201
28 32 26658
28 33 29827
28 34 4455
28 35 31711
28 36 32143
28 39 29589
28 40 20155
28 41 13851
28 42 18056
28 43 25191
28 45 6827
28 46 11022
28 47 31616
28 48 18650
28 49 14674
28 50 26476
28 51 8121
28 52 2598
28 53 23555
28 54 2042
28 55 31887
28 56 29722
28 57 3977
28 58 10047
28 59 23869
28 60 21286
28 61 7109
28 62 6956
28 63 8286
28 64 30188
28 65 16871
28 66 19081
28 67 22760
28 68 10589
28 69 2626
28 70 10667
29 30 5254
29 31 27055
29 32 31664
29 33 15099
29 34 28911
29 35 13050
29 36 32753
29 37 30973
29 38 10594
29 39 13405
29 40 3701
29 41 17289
29 42 22417
29 43 31759
29 44 13530
29 45 27631
29 46 30812
29 49 6516
29 50 17182
29 51 18923
29 52 16227
29 53 6631
29 54 22725
29 55 27986
29 56 20435
29 57 14642
29 58 32737
29 59 9027
29 60 9343
29 61 29210
29 62 3390
29 63 26122
29 64 1856
29 65 1156
29 66 20158
29 67 27558
29 68 7418
29 69 2819
29 70 12335
30 31 1727
30 32 208
30 33 21690
30 34 9160
30 35 30722
30 36 11550
30 38 24046
30 39 27208
30 40 9565
30 41 32422
30 42 22578
30 43 3231
30 44 10918
30 45 16464
30 46 24756
30 47 3299
30 48 19041
30 51 32616
30 52 5764
30 53 25919
30 54 20530
30 55 26224
30 56 17784
30 57 13756
30 58 2705
30 60 8048
30 61 1247
30 62 12075
30 63 3866
30 64 25797
30 65 28437
30 66 29741
30 67 30646
30 68 8023
30 69 30034
30 70 10913
31 33 26394
